# Архангельск / Температура / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней / Tomorrow.io
# n=4525, MAE=1.219, RMSE=1.661, bias=+0.204
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (1.661/3.047)^2 = 0.7027  (RMSE_персистентности по 4525 пар(ам))
# persistence baseline = как вчера в это же время - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,18.49,19.1,18.2,-0.61,0.61
0-6ч,2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,17.59,18.2,18.0,-0.61,0.61
0-6ч,2026-08-07T01:31:32Z,2026-08-07T03:00:00Z,1.5,13.65,14.2,13.4,-0.55,0.55
0-6ч,2026-08-07T01:31:32Z,2026-08-07T06:00:00Z,4.5,14.3,14.3,17.0,0.0,0.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T06:00:00Z,0.4,14.3,14.3,17.0,0.0,0.0
0-6ч,2026-08-07T05:36:00Z,2026-08-07T09:00:00Z,3.4,19.59,16.9,16.3,2.69,2.69
0-6ч,2026-08-07T06:18:59Z,2026-08-07T09:00:00Z,2.7,19.45,16.9,16.3,2.55,2.55
0-6ч,2026-08-07T06:18:59Z,2026-08-07T12:00:00Z,5.7,19.74,20.5,19.1,-0.76,0.76
0-6ч,2026-08-07T07:13:52Z,2026-08-07T09:00:00Z,1.8,19.45,16.9,16.3,2.55,2.55
0-6ч,2026-08-07T07:13:52Z,2026-08-07T12:00:00Z,4.8,19.74,20.5,19.1,-0.76,0.76
0-6ч,2026-08-07T10:39:14Z,2026-08-07T12:00:00Z,1.3,19.74,20.5,19.1,-0.76,0.76
0-6ч,2026-08-07T10:39:14Z,2026-08-07T15:00:00Z,4.3,18.62,15.6,18.2,3.02,3.02
0-6ч,2026-08-07T16:51:54Z,2026-08-07T18:00:00Z,1.1,15.43,14.6,15.5,0.83,0.83
0-6ч,2026-08-07T16:51:54Z,2026-08-07T21:00:00Z,4.1,13.37,13.5,13.9,-0.13,0.13
0-6ч,2026-08-07T22:45:57Z,2026-08-08T00:00:00Z,1.2,12.23,12.5,13.6,-0.27,0.27
0-6ч,2026-08-07T22:45:57Z,2026-08-08T03:00:00Z,4.2,13.37,13.6,14.2,-0.23,0.23
0-6ч,2026-08-07T23:19:23Z,2026-08-08T00:00:00Z,0.7,12.23,12.5,13.6,-0.27,0.27
0-6ч,2026-08-07T23:19:23Z,2026-08-08T03:00:00Z,3.7,13.37,13.6,14.2,-0.23,0.23
0-6ч,2026-08-08T04:50:53Z,2026-08-08T06:00:00Z,1.2,15.81,15.4,14.3,0.41,0.41
0-6ч,2026-08-08T04:50:53Z,2026-08-08T09:00:00Z,4.2,14.7,15.0,16.9,-0.3,0.3
0-6ч,2026-08-08T10:18:13Z,2026-08-08T12:00:00Z,1.7,15.73,15.4,20.5,0.33,0.33
0-6ч,2026-08-08T10:18:13Z,2026-08-08T15:00:00Z,4.7,16.23,15.5,15.6,0.73,0.73
0-6ч,2026-08-08T22:37:20Z,2026-08-09T00:00:00Z,1.4,12.13,13.1,12.5,-0.97,0.97
0-6ч,2026-08-08T22:37:20Z,2026-08-09T03:00:00Z,4.4,12.4,11.9,13.6,0.5,0.5
0-6ч,2026-08-09T04:59:03Z,2026-08-09T06:00:00Z,1.0,14.91,15.2,15.4,-0.29,0.29
0-6ч,2026-08-09T04:59:03Z,2026-08-09T09:00:00Z,4.0,16.75,16.5,15.0,0.25,0.25
0-6ч,2026-08-09T10:19:29Z,2026-08-09T12:00:00Z,1.7,14.92,16.7,15.4,-1.78,1.78
0-6ч,2026-08-09T10:19:29Z,2026-08-09T15:00:00Z,4.7,16.25,17.0,15.5,-0.75,0.75
0-6ч,2026-08-09T12:41:38Z,2026-08-09T15:00:00Z,2.3,16.11,17.0,15.5,-0.89,0.89
0-6ч,2026-08-09T12:41:38Z,2026-08-09T18:00:00Z,5.3,13.09,13.7,14.4,-0.61,0.61
0-6ч,2026-08-09T12:45:53Z,2026-08-09T15:00:00Z,2.2,16.11,17.0,15.5,-0.89,0.89
0-6ч,2026-08-09T12:45:53Z,2026-08-09T18:00:00Z,5.2,13.09,13.7,14.4,-0.61,0.61
0-6ч,2026-08-09T12:48:15Z,2026-08-09T15:00:00Z,2.2,16.11,17.0,15.5,-0.89,0.89
0-6ч,2026-08-09T12:48:15Z,2026-08-09T18:00:00Z,5.2,13.09,13.7,14.4,-0.61,0.61
0-6ч,2026-08-09T16:31:44Z,2026-08-09T18:00:00Z,1.5,13.09,13.7,14.4,-0.61,0.61
0-6ч,2026-08-09T16:31:44Z,2026-08-09T21:00:00Z,4.5,11.52,10.4,13.6,1.12,1.12
0-6ч,2026-08-09T22:39:09Z,2026-08-10T00:00:00Z,1.3,11.02,10.8,13.1,0.22,0.22
0-6ч,2026-08-09T22:39:09Z,2026-08-10T03:00:00Z,4.3,13.07,12.6,11.9,0.47,0.47
0-6ч,2026-08-10T05:20:42Z,2026-08-10T06:00:00Z,0.7,16.05,16.9,15.2,-0.85,0.85
0-6ч,2026-08-10T05:20:42Z,2026-08-10T09:00:00Z,3.7,20.37,20.6,16.5,-0.23,0.23
0-6ч,2026-08-10T10:53:28Z,2026-08-10T12:00:00Z,1.1,21.69,22.3,16.7,-0.61,0.61
0-6ч,2026-08-10T10:53:28Z,2026-08-10T15:00:00Z,4.1,21.04,21.8,17.0,-0.76,0.76
0-6ч,2026-08-10T16:52:05Z,2026-08-10T18:00:00Z,1.1,17.22,18.4,13.7,-1.18,1.18
0-6ч,2026-08-10T16:52:05Z,2026-08-10T21:00:00Z,4.1,15.18,15.0,10.4,0.18,0.18
0-6ч,2026-08-10T22:47:13Z,2026-08-11T00:00:00Z,1.2,14.72,15.3,10.8,-0.58,0.58
0-6ч,2026-08-10T22:47:13Z,2026-08-11T03:00:00Z,4.2,15.41,15.0,12.6,0.41,0.41
0-6ч,2026-08-11T05:01:49Z,2026-08-11T06:00:00Z,1.0,18.83,19.4,16.9,-0.57,0.57
0-6ч,2026-08-11T05:01:49Z,2026-08-11T09:00:00Z,4.0,21.67,23.5,20.6,-1.83,1.83
0-6ч,2026-08-11T10:38:45Z,2026-08-11T12:00:00Z,1.4,21.81,24.1,22.3,-2.29,2.29
0-6ч,2026-08-11T10:38:45Z,2026-08-11T15:00:00Z,4.4,18.36,19.2,21.8,-0.84,0.84
