# Нови-Сад / Ветер / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней / Apple Погода
# n=21110, MAE=1.025, RMSE=1.328, bias=+0.417
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (1.328/1.509)^2 = 0.2252  (RMSE_персистентности по 21110 пар(ам))
# persistence baseline = смешанный (разный по периодам в пуле) - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
0-6ч,2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,2.958,2.0,3.0,0.958,0.958
0-6ч,2026-08-06T11:30:42Z,2026-08-06T13:00:00Z,1.5,3.242,3.0,3.0,0.242,0.242
0-6ч,2026-08-06T11:30:42Z,2026-08-06T14:00:00Z,2.5,3.333,2.0,3.0,1.333,1.333
0-6ч,2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,2.761,4.0,3.0,-1.239,1.239
0-6ч,2026-08-06T11:30:42Z,2026-08-06T16:00:00Z,4.5,2.606,2.0,3.0,0.606,0.606
0-6ч,2026-08-06T11:30:42Z,2026-08-06T17:00:00Z,5.5,2.692,2.0,3.0,0.692,0.692
0-6ч,2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,2.939,2.0,3.0,0.939,0.939
0-6ч,2026-08-06T11:36:01Z,2026-08-06T13:00:00Z,1.4,3.136,3.0,3.0,0.136,0.136
0-6ч,2026-08-06T11:36:01Z,2026-08-06T14:00:00Z,2.4,3.433,2.0,3.0,1.433,1.433
0-6ч,2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,3.069,4.0,3.0,-0.931,0.931
